EmployeeID,FirstName,LastName,DateOfBirth,Gender,DepartmentCode,JobTitle,AnnualSalary,HireDate,TerminationDate,EmploymentStatus,TermReason,EmployeeSatisfaction,PerformanceRating,Site
200674,Rolf,Hermighausen,19/03/1982,M,OPS,Process Engineer,60160,07/04/2012,13/06/2015,Terminated,Resignation,2,4,Berlin
200675,Pius,Weinhold,08/10/1988,M,OPS,Supply Chain Specialist,58560,17/05/2013,16/10/2020,Terminated,Layoff,2,4,Berlin
200676,Venancio,Odescalchi,07/08/1999,M,OPS,Logistics Coordinator,48000,18/05/2013,02/06/2017,Terminated,Resignation,3,4,Berlin
200677,Paulina,Rörricht,23/12/1992,F,OPS,Logistics Coordinator,36660,21/04/2012,01/08/2018,Terminated,Resignation,3,3,Berlin
200678,Claudia,Tiepolo,21/07/1970,F,OPS,Process Engineer,52920,28/11/2014,,Active,,1,4,Berlin
200679,Meta,Trapp,24/05/1977,F,OPS,Logistics Coordinator,47940,20/03/2012,,Active,,4,3,Berlin
200680,Gertraude,Jessel,08/04/1971,M,OPS,Supply Chain Specialist,65800,28/10/2012,,Active,,4,4,Berlin
200681,Stella,Budig,15/11/1987,M,OPS,Supply Chain Specialist,58800,30/03/2014,,Active,,4,4,Berlin
200682,Kamil,Steuer,12/08/1981,M,OPS,Operations Manager,61740,15/05/2014,15/08/2021,Terminated,Retirement,2,5,Berlin
200683,Edward,Fiebig,23/10/1999,M,OPS,Logistics Coordinator,37000,13/02/2015,17/10/2018,Terminated,Resignation,4,3,Berlin
200684,Freddy,Klingelhöfer,30/01/1976,M,OPS,Process Engineer,35720,29/10/2012,06/05/2024,Terminated,Resignation,4,4,Berlin
200685,Susi,Zänker,29/05/1995,M,OPS,Production Supervisor,60480,17/08/2013,04/01/2015,Terminated,Layoff,3,3,Berlin
200686,Herma,Binner,03/09/1981,M,OPS,Supply Chain Specialist,58560,13/09/2013,14/03/2018,Terminated,Retirement,3,3,Berlin
200687,Heinfried,Schacht,26/07/1989,F,OPS,Operations Analyst,42240,24/04/2013,22/02/2022,Terminated,Layoff,3,3,Berlin
200688,Emilia,Rörricht,06/05/1980,M,OPS,Operations Manager,42300,01/11/2012,13/07/2018,Terminated,Layoff,4,4,Berlin
200689,Edelgard,Stey,27/05/1980,F,OPS,Logistics Coordinator,32000,11/02/2015,,Active,,4,4,Berlin
200690,Claudia,Bohlander,14/11/1993,F,OPS,Operations Analyst,32900,13/07/2012,,Active,,3,2,Berlin
200691,Annelise,Barkholz,20/12/1976,M,OPS,Logistics Coordinator,45120,07/01/2012,,Active,,3,3,Berlin
200692,Nadia,Tschentscher,16/05/1976,M,OPS,Logistics Coordinator,61000,01/01/2015,,Active,,3,4,Berlin
200693,Viktoria,Schaaf,06/10/2000,M,OPS,Supply Chain Specialist,56840,17/07/2014,04/11/2020,Terminated,Resignation,3,5,Berlin
200694,Ernst-Dieter,Schwital,14/11/2000,F,OPS,Process Engineer,51840,09/04/2013,,Active,,1,4,Berlin
200695,Hella,Eckbauer,07/11/1988,M,OPS,Process Engineer,37240,29/11/2014,,Active,,3,2,Berlin
200696,Justus,Fritsch,07/05/1983,F,OPS,Process Engineer,52640,28/03/2012,10/12/2021,Terminated,Other,3,3,Berlin
200697,Galina,Karz,18/04/1991,F,OPS,Supply Chain Specialist,31680,01/05/2013,10/08/2024,Terminated,Retirement,4,4,Berlin
200698,Burckhard,Stiebitz,24/08/1988,F,OPS,Production Supervisor,43120,16/11/2014,18/12/2019,Terminated,Resignation,4,2,Berlin
200699,Ann,Wagenknecht,15/01/1993,F,OPS,Logistics Coordinator,53580,06/06/2012,14/12/2016,Terminated,Retirement,4,5,Berlin
200700,Antonietta,Travaglia,10/01/1985,M,OPS,Production Supervisor,31960,05/09/2012,,Active,,4,3,Berlin
200701,Dorothée,Hardy,28/09/1973,F,HR,HR Assistant,55860,11/05/2014,02/05/2016,Terminated,Retirement,3,4,Paris
200702,Laetitia,Briand,24/08/1981,F,HR,HR Director,43240,01/02/2012,18/01/2018,Terminated,Other,4,1,Paris
200703,Marie,Alexandre,04/01/1986,M,HR,HR Manager,50880,21/10/2013,,Active,,4,4,Paris
200704,Valentine,Henry,21/12/1992,M,HR,HR Assistant,53760,02/11/2013,08/09/2020,Terminated,Retirement,4,4,Paris
200705,Emilie,Säuberlich,25/09/1981,F,HR,L&D Specialist,60160,14/03/2012,04/04/2022,Terminated,Resignation,2,4,Paris
200706,Marianne,Besnard,23/05/1993,F,HR,HR Assistant,59520,26/05/2013,20/08/2023,Terminated,Resignation,4,3,Paris
200707,Susan,Allard,25/07/1983,F,HR,Talent Acquisition Specialist,50880,24/10/2013,25/01/2020,Terminated,Resignation,3,4,Paris
200708,Agathe,Reynaud,18/02/1984,M,HR,HR Assistant,38220,29/04/2014,21/11/2018,Terminated,Retirement,2,3,Paris
200709,Claudine,Weber,04/09/1984,F,HR,HR Assistant,37600,28/02/2012,15/07/2022,Terminated,Retirement,2,3,Paris
200710,Jean,Collin,19/10/1976,F,HR,L&D Specialist,37000,11/06/2015,21/08/2019,Terminated,Resignation,2,5,Paris
200711,Amélie,Lenoir,05/06/1991,F,HR,HR Director,40180,10/10/2014,05/02/2019,Terminated,Retirement,4,3,Paris
200712,Aurélie,Raymond,03/04/1991,F,HR,HR Assistant,48880,18/11/2012,08/10/2025,Terminated,Retirement,3,3,Paris
200713,Odette,Bertin,28/09/1993,M,HR,L&D Specialist,57820,08/03/2014,,Active,,3,3,Paris
200714,Luigina,Correr,25/05/1983,F,HR,HR Manager,37600,25/08/2012,23/07/2017,Terminated,Layoff,4,2,Paris
200715,André,Valentin,06/02/1984,M,HR,HR Director,42140,14/02/2014,,Active,,3,3,Paris
200716,Thibault,Jacquet,28/04/1990,F,HR,HR Generalist,66640,18/07/2014,,Active,,3,3,Paris
200717,Brigitte,Gros,21/03/1995,F,HR,L&D Specialist,57340,20/05/2012,,Active,,3,3,Paris
200718,Ezio,Marangoni,06/10/1996,F,HR,L&D Specialist,48960,05/02/2013,05/06/2019,Terminated,Resignation,3,5,Paris
200719,Capucine,Bazin,19/10/1979,F,HR,HR Assistant,54520,23/08/2012,10/08/2024,Terminated,Resignation,3,3,Paris
200720,Rocco,Cicala,05/07/2000,F,HR,Talent Acquisition Specialist,47000,10/05/2012,,Active,,2,4,Paris
200721,Hélène,Lefebvre,19/01/1977,F,HR,HR Generalist,43120,30/11/2014,,Active,,3,3,Paris
200722,Hortense,Garnier,29/08/1995,F,HR,L&D Specialist,57600,12/01/2013,,Active,,3,2,Paris
200723,Amélie,Rémy,15/04/1996,M,HR,HR Generalist,31680,10/05/2013,,Active,,2,5,Paris
200724,Alix,Descamps,20/03/1992,M,HR,L&D Specialist,59780,14/12/2014,,Active,,4,4,Paris
200725,René,Joseph,27/12/1971,M,HR,HR Generalist,53760,01/10/2013,21/07/2024,Terminated,Retirement,3,5,Paris
200726,Barbara,Brown,29/06/1978,F,HR,Talent Acquisition Specialist,38400,18/01/2013,19/03/2020,Terminated,Retirement,4,4,Paris
200727,Frédéric,Marty,28/12/1974,M,HR,HR Assistant,36660,13/10/2012,,Active,,2,3,Paris
200728,Agathe,Rodrigues,23/06/1994,M,HR,HR Manager,45000,05/04/2015,13/06/2016,Terminated,Resignation,3,3,Paris
200729,Gérard,Cohen,11/03/1970,F,HR,HR Director,51700,13/08/2012,,Active,,3,3,Paris
200730,Viridiana,Boiardo,27/08/1986,F,HR,Talent Acquisition Specialist,39360,07/09/2013,07/04/2019,Terminated,Layoff,4,3,Paris
200731,Marthe,Meunier,21/08/1997,M,HR,HR Generalist,42140,17/05/2014,05/12/2018,Terminated,Resignation,3,2,Paris
200732,Jacques,Rousseau,14/09/1975,M,HR,HR Manager,36660,01/01/2012,07/12/2021,Terminated,Layoff,3,4,Paris
200733,Vito,Bocca,02/08/1971,M,HR,HR Manager,43240,19/03/2012,,Active,,3,3,Paris
200734,Clémence,Verdier,12/03/1988,M,HR,HR Assistant,33840,16/07/2012,01/05/2025,Terminated,Resignation,4,3,Paris
200735,Théodore,Le Goff,02/06/1994,F,HR,Talent Acquisition Specialist,53760,07/05/2013,02/11/2015,Terminated,Resignation,3,3,Paris
200736,Agathe,Morin,17/03/1975,F,HR,HR Director,37440,02/02/2013,31/12/2024,Terminated,Resignation,4,4,Paris
200737,Margaud,Boucher,02/01/1999,M,HR,HR Assistant,55460,14/11/2012,,Active,,3,3,Paris
200738,Pénélope,Dos Santos,10/12/1970,M,HR,HR Director,48960,19/10/2013,,Active,,4,3,Paris
200739,Jérôme,Boulanger,15/08/1974,M,HR,HR Generalist,46060,22/07/2014,,Active,,1,5,Paris
200740,Benedetto,Abba,26/05/1989,F,HR,HR Director,60160,30/05/2012,04/07/2021,Terminated,Layoff,4,3,Paris
200741,Aurélie,Grenier,07/10/1991,F,HR,HR Assistant,63700,29/10/2014,08/12/2023,Terminated,Resignation,4,3,Paris
200742,Timothy,Hodges,09/02/1972,M,HR,HR Assistant,40180,27/02/2014,09/05/2022,Terminated,Resignation,4,3,Paris
200743,André,Reynaud,14/06/1972,M,HR,HR Generalist,52640,13/12/2012,,Active,,3,5,Paris
200744,Jacqueline,Roussel,17/11/1991,F,HR,Talent Acquisition Specialist,66640,13/03/2014,,Active,,2,3,Paris
200745,Danielle,Couturier,16/07/1986,F,HR,Talent Acquisition Specialist,41160,12/05/2014,29/08/2016,Terminated,Resignation,4,3,Paris
200746,Aurore,Grondin,16/01/1970,F,HR,HR Generalist,57340,29/06/2012,09/07/2016,Terminated,Layoff,4,4,Paris
200747,Luc,Fouquet,22/10/1973,F,HR,Talent Acquisition Specialist,41360,15/01/2012,31/08/2020,Terminated,Layoff,1,4,Paris
200748,Lucie,Coste,13/11/1987,F,HR,HR Generalist,46060,02/11/2012,,Active,,4,3,Paris
200749,Katelyn,Johnson,24/01/1980,F,HR,L&D Specialist,37600,25/10/2012,05/09/2022,Terminated,Layoff,3,3,Paris
200750,Auguste,Guillet,24/11/1980,M,HR,HR Director,66240,14/07/2013,23/03/2023,Terminated,Resignation,3,3,Paris
200751,Franck,Bourdon,24/10/1979,M,HR,L&D Specialist,64859,21/11/2012,08/05/2019,Terminated,Layoff,4,4,Paris
200752,Audrey,Simon,14/03/1972,F,HR,HR Manager,55460,17/10/2012,02/04/2020,Terminated,Resignation,3,3,Paris
200753,Éric,Martinez,06/09/1981,F,HR,HR Assistant,57000,18/05/2015,,Active,,3,3,Paris
200754,Bertrand,Pages,08/08/1972,M,HR,L&D Specialist,63920,25/08/2012,16/12/2019,Terminated,Resignation,4,4,Paris
200755,Agathe,Coulon,12/08/1986,F,HR,HR Generalist,60160,19/09/2012,14/06/2025,Terminated,Retirement,3,4,Paris
200756,Valeri,Kohl,02/10/1984,M,HR,HR Generalist,45120,23/04/2013,,Active,,4,5,Paris
200757,Chantal,Lopes,14/11/1991,M,HR,HR Director,32900,09/12/2012,09/11/2023,Terminated,Other,3,3,Paris
200758,Anne,Tanguy,19/02/1979,F,HR,HR Director,49820,18/05/2012,11/01/2022,Terminated,Retirement,2,4,Paris
200759,Dierk,Tintzmann,09/09/1984,M,HR,HR Assistant,61740,01/05/2014,,Active,,4,4,Paris
200760,Denis,Leclercq,13/11/1991,F,HR,HR Director,56640,30/04/2013,14/05/2021,Terminated,Resignation,2,4,Paris
200761,Danielle,Étienne,05/06/1988,F,HR,HR Generalist,49920,25/07/2013,15/03/2018,Terminated,Layoff,4,5,Paris
200762,Alan,Davis,28/08/1985,F,HR,HR Assistant,41160,10/03/2014,17/04/2021,Terminated,Resignation,4,3,Paris
200763,Diane,Grondin,27/09/1984,F,HR,HR Generalist,44000,08/05/2015,,Active,,1,4,Paris
200764,Isabelle,Boutin,02/05/1991,M,HR,L&D Specialist,56640,06/12/2013,,Active,,4,3,Paris
200765,Arthur,Dupré,26/02/1990,F,HR,HR Assistant,34300,24/04/2014,09/10/2023,Terminated,Resignation,4,3,Paris
200766,Margaud,Verdier,21/11/1973,M,HR,HR Generalist,67200,28/05/2013,,Active,,1,3,Paris
200767,Michelle,Fouquet,22/10/1975,M,HR,Talent Acquisition Specialist,34000,21/06/2015,05/04/2023,Terminated,Resignation,3,4,Paris
200768,Jacques,Colin,11/01/1977,M,HR,Talent Acquisition Specialist,59780,16/12/2014,,Active,,3,3,Paris
200769,Véronique,Vaillant,24/11/1997,M,HR,L&D Specialist,61440,23/01/2013,15/05/2020,Terminated,Retirement,4,3,Paris
200770,Kuno,Budig,06/06/1998,M,HR,Talent Acquisition Specialist,63700,11/04/2014,,Active,,3,4,Paris
200771,Stéphanie,Benoit,02/05/1981,F,HR,HR Generalist,59220,19/12/2012,16/06/2023,Terminated,Retirement,3,4,Paris
200772,Roger,Marty,03/01/1971,M,HR,HR Generalist,64320,19/04/2013,,Active,,4,4,Paris
200773,Thibaut,Roux,04/03/1996,M,HR,HR Assistant,45120,04/05/2012,13/10/2024,Terminated,Retirement,4,2,Paris
200774,Nicole,Morvan,20/02/1996,F,HR,HR Assistant,42300,09/10/2012,10/01/2024,Terminated,Retirement,2,3,Paris
200775,Élise,Fernandez,02/04/1997,M,HR,HR Assistant,44180,03/10/2012,08/09/2016,Terminated,Resignation,3,4,Paris
200776,Pierluigi,Inzaghi,01/10/1989,M,ADMIN,Administrative Coordinator,43200,21/03/2013,19/08/2022,Terminated,Resignation,3,4,Paris
200777,Dorothée,Roche,24/06/1999,F,ADMIN,Administrative Coordinator,58800,28/08/2014,,Active,,2,5,Paris
200778,Aimée,Diaz,28/02/1982,F,ADMIN,Administrative Assistant,40000,03/03/2015,21/06/2021,Terminated,Layoff,2,4,Paris
200779,Catherine,Munoz,07/08/1989,F,ADMIN,Administrative Coordinator,49920,23/05/2013,,Active,,2,3,Paris
200780,Margaux,Voisin,11/02/1990,M,ADMIN,Administrative Coordinator,32000,25/05/2015,25/02/2020,Terminated,Other,3,3,Paris
200781,Panfilo,Malacarne,20/03/1971,F,ADMIN,Administrative Assistant,53900,25/11/2014,14/07/2021,Terminated,Resignation,4,5,Paris
200782,Patrick,Noël,26/02/1979,F,ADMIN,Executive Assistant,38540,23/01/2012,23/01/2017,Terminated,Retirement,2,3,Paris
200783,Émilie,Voisin,28/06/1972,M,ADMIN,Administrative Assistant,53900,10/07/2014,,Active,,2,4,Paris
200784,Caroline,Foucher,25/09/1971,F,ADMIN,Administrative Coordinator,51700,29/03/2012,,Active,,4,3,Paris
200785,Alice,Pages,01/03/2000,M,ADMIN,Receptionist,46060,04/10/2012,14/02/2025,Terminated,Resignation,3,4,Paris
200786,Oskar,Metz,25/06/1995,M,ADMIN,Receptionist,33840,06/03/2012,05/03/2021,Terminated,Layoff,3,3,Paris
200787,Antoinette,Maury,08/09/1987,F,ADMIN,Office Manager,56640,02/08/2013,12/10/2024,Terminated,Resignation,3,5,Paris
200788,Célina,Pereira,03/12/1979,F,ADMIN,Office Manager,42000,25/03/2015,,Active,,2,3,Paris
200789,Alexandrie,Roy,01/05/1980,M,ADMIN,Executive Assistant,50880,14/06/2013,21/02/2023,Terminated,Resignation,2,3,Paris
200790,Gérard,Riou,10/08/1974,M,ADMIN,Administrative Assistant,43000,10/05/2015,12/12/2022,Terminated,Retirement,3,3,Paris
200791,Colette,Rey,17/09/1971,F,ADMIN,Receptionist,32900,25/04/2012,10/09/2023,Terminated,Resignation,4,3,Paris
200792,Roland,Guillou,31/01/1973,M,ADMIN,Administrative Coordinator,41160,07/10/2014,16/03/2019,Terminated,Retirement,2,3,Paris
200793,Ennio,Trezzini,12/03/1998,M,ADMIN,Administrative Coordinator,45120,28/01/2013,28/06/2018,Terminated,Resignation,4,3,Paris
200794,Thomas,Vallet,15/03/1971,M,ADMIN,Administrative Coordinator,38540,23/08/2012,30/01/2020,Terminated,Layoff,2,3,Paris
200795,Rémy,Boulanger,05/02/1996,F,ADMIN,Receptionist,36480,03/09/2013,12/06/2022,Terminated,Resignation,4,4,Paris
200796,Christiane,Poulain,22/02/1993,M,ADMIN,Administrative Assistant,50880,28/06/2013,,Active,,3,4,Paris
200797,Nicole,Gomes,07/08/1998,M,ADMIN,Administrative Assistant,53900,10/01/2014,25/10/2019,Terminated,Retirement,4,3,Paris
200798,Michel,Martinez,21/02/2000,F,ADMIN,Administrative Coordinator,55680,26/11/2013,,Active,,2,5,Paris
200799,Benjamin,Michel,11/01/1987,M,ADMIN,Receptionist,54520,18/05/2012,21/07/2020,Terminated,Other,4,3,Paris
200800,Frédérique,Menard,20/12/2000,F,ADMIN,Receptionist,54880,05/04/2014,,Active,,2,4,Paris
200801,Philippine,Brunel,16/01/1987,M,ADMIN,Executive Assistant,34560,24/01/2013,10/12/2019,Terminated,Retirement,2,3,Paris
200802,Valérie,Laurent,07/10/1991,M,ADMIN,Administrative Assistant,41280,07/12/2013,20/12/2017,Terminated,Layoff,3,4,Paris
200803,Audrey,Robin,05/12/1971,F,ADMIN,Receptionist,49820,11/09/2012,21/09/2021,Terminated,Layoff,2,3,Paris
200804,Lucas,Chauveau,21/12/1976,F,ADMIN,Administrative Assistant,31960,18/11/2012,,Active,,4,4,Paris
200805,Noémi,Parent,02/07/1991,M,ADMIN,Office Manager,38540,25/01/2012,13/07/2019,Terminated,Retirement,4,4,Paris
200806,Aurélie,Dumas,24/09/1989,M,ADMIN,Administrative Coordinator,45120,22/05/2013,26/01/2021,Terminated,Resignation,3,4,Paris
200807,Josette,Coulon,22/08/1985,M,ADMIN,Executive Assistant,38000,14/04/2015,,Active,,1,3,Paris
200808,Michelle,Valette,16/09/1992,M,ADMIN,Administrative Coordinator,37600,08/06/2012,30/06/2020,Terminated,Resignation,4,3,Paris
200809,Paul,Schneider,18/10/1976,M,ADMIN,Office Manager,50000,25/03/2015,18/07/2025,Terminated,Other,2,3,Paris
200810,Vincent,Huet,26/05/1991,M,ADMIN,Administrative Coordinator,31680,07/09/2013,02/04/2020,Terminated,Resignation,3,2,Paris
200811,Sandra,Wilson,15/01/1995,F,ADMIN,Receptionist,56400,12/06/2012,,Active,,3,4,Paris
200812,Paulette,Ferreira,16/10/1977,M,ADMIN,Administrative Coordinator,33600,03/04/2013,01/11/2024,Terminated,Resignation,4,5,Paris
200813,Madeleine,Le Roux,08/10/1996,M,ADMIN,Receptionist,41360,29/10/2012,13/02/2021,Terminated,Layoff,3,3,Paris
200814,Claudine,Valentin,04/07/1987,F,ADMIN,Receptionist,55680,19/01/2013,05/03/2020,Terminated,Resignation,3,3,Paris
200815,Peter,Alvarez,31/12/1996,F,ADMIN,Administrative Coordinator,48960,23/01/2013,,Active,,4,3,Paris
200816,Nicole,Taylor,10/03/1998,M,ADMIN,Receptionist,37240,05/12/2014,25/09/2018,Terminated,Resignation,4,5,Paris
200817,Gianni,Santorio,21/10/1986,M,ADMIN,Receptionist,42000,20/05/2015,04/10/2021,Terminated,Resignation,4,3,Paris
200818,Hortense,Mahe,30/04/1992,F,ADMIN,Administrative Assistant,56400,05/07/2012,31/07/2018,Terminated,Layoff,4,5,Paris
200819,Jules,Alexandre,25/01/1980,F,ADMIN,Administrative Coordinator,39480,07/03/2012,09/02/2019,Terminated,Resignation,4,4,Paris
200820,Priscilla,Antelami,21/09/1981,F,ADMIN,Receptionist,50000,28/03/2015,,Active,,3,4,Paris
200821,Christine,Lejeune,13/06/1985,F,ADMIN,Administrative Coordinator,35720,21/04/2012,16/05/2020,Terminated,Resignation,4,3,Paris
200822,Henri,Lemoine,29/05/1981,F,ADMIN,Administrative Coordinator,32640,25/06/2013,,Active,,3,3,Paris
200823,Pierangelo,Saracino,14/06/1981,M,ADMIN,Executive Assistant,39000,25/06/2015,09/09/2022,Terminated,Resignation,3,4,Paris
200824,Antoine,Da Silva,08/09/1974,M,ADMIN,Administrative Coordinator,35000,01/01/2015,,Active,,3,4,Paris
200825,Benoît,Picard,21/09/1972,F,ADMIN,Administrative Assistant,42140,26/11/2014,07/10/2016,Terminated,Resignation,4,3,Paris
200826,Alfred,Poulain,19/02/1975,F,ADMIN,Receptionist,51940,20/02/2014,24/01/2019,Terminated,Resignation,4,4,Paris
200827,Susan,Marin,27/09/1994,M,ADMIN,Executive Assistant,55460,25/12/2012,,Active,,3,4,Paris
200828,Pierre,Vaillant,31/12/1973,F,ADMIN,Administrative Assistant,35000,03/06/2015,05/04/2019,Terminated,Other,4,3,Paris
200829,Chantal,Grégoire,16/06/1978,F,ADMIN,Administrative Assistant,45080,19/03/2014,07/11/2017,Terminated,Retirement,2,4,Paris
200830,Éric,Guyot,08/05/1976,M,ADMIN,Administrative Coordinator,60000,02/04/2015,,Active,,4,5,Paris
200831,Audrey,Morvan,17/09/1974,F,ADMIN,Administrative Assistant,54720,21/05/2013,30/12/2021,Terminated,Other,3,3,Paris
200832,Étienne,Bourdon,03/06/1990,M,ADMIN,Office Manager,56640,19/10/2013,28/01/2024,Terminated,Resignation,3,2,Paris
200833,Chantal,Da Silva,14/06/1974,F,ADMIN,Receptionist,39000,27/06/2015,14/05/2021,Terminated,Layoff,4,5,Paris
200834,Grégoire,Tessier,10/09/1982,M,ADMIN,Administrative Assistant,32340,29/11/2014,20/02/2022,Terminated,Resignation,2,4,Paris
200835,Célina,Vidal,13/02/1995,M,ADMIN,Administrative Assistant,50760,13/11/2012,23/04/2017,Terminated,Other,3,4,Paris
200836,François,Ledoux,09/03/1982,F,ADMIN,Executive Assistant,45120,04/09/2013,,Active,,3,4,Paris
200837,Isaac,Vaillant,06/11/1995,F,ADMIN,Receptionist,60000,28/03/2015,,Active,,3,2,Paris
200838,René,Faivre,10/03/1987,F,ADMIN,Executive Assistant,54880,02/09/2014,,Active,,3,4,Paris
200839,Théodore,Noël,05/05/1979,F,ADMIN,Administrative Assistant,54520,16/10/2012,25/09/2020,Terminated,Resignation,4,1,Paris
200840,Marine,Tessier,18/12/1982,F,ADMIN,Office Manager,31960,24/05/2012,,Active,,3,5,Paris
200841,Virginie,Barbe,17/01/1973,M,ADMIN,Administrative Assistant,57000,02/04/2015,,Active,,3,2,Paris
200842,Pierre,Garcia,10/05/1973,M,ADMIN,Receptionist,58800,01/10/2014,,Active,,4,4,Paris
200843,Hugues,Charpentier,01/12/1988,M,ADMIN,Administrative Assistant,47040,02/03/2013,31/05/2019,Terminated,Layoff,2,5,Paris
200844,Jose,Ingram,19/08/1992,F,ADMIN,Office Manager,34300,17/07/2014,31/07/2023,Terminated,Resignation,3,2,Paris
200845,René,Pichon,05/04/1994,M,ADMIN,Administrative Assistant,48960,29/07/2013,,Active,,3,3,Paris
200846,Maurice,Pasquier,04/02/1971,M,MGMT,Executive Director,79000,14/02/2015,,Active,,3,3,Paris
200847,Philippe,Ramos,19/05/1971,F,MGMT,CTO,131520,31/05/2013,26/01/2019,Terminated,Layoff,4,1,Paris
200848,Frieda,Scholl,13/06/1994,F,MGMT,Executive Director,116160,25/12/2013,06/01/2018,Terminated,Layoff,4,4,Paris
200849,Zacharie,Giraud,22/11/1982,M,MGMT,CTO,75460,04/02/2014,24/04/2015,Terminated,Retirement,4,3,Paris
200850,Manon,Robert,12/11/1996,F,MGMT,General Manager,96040,01/10/2014,04/09/2015,Terminated,Layoff,2,3,Paris
200851,Jenny,Adolph,14/08/1996,F,MGMT,Department Director,98700,15/12/2012,17/07/2020,Terminated,Other,3,3,Paris
200852,Frédérique,Descamps,26/12/1975,M,MGMT,Executive Director,115640,31/05/2014,02/08/2021,Terminated,Resignation,3,4,Paris
200853,Odette,Guillet,10/07/1994,F,MGMT,VP Operations,114680,13/06/2012,18/07/2022,Terminated,Resignation,4,4,Paris
200854,Maggie,Lemoine,06/02/1971,F,MGMT,CTO,119040,15/04/2013,,Active,,4,3,Paris
200855,Mathilde,Leconte,20/11/1989,M,MGMT,Country Manager,76000,28/01/2015,14/07/2021,Terminated,Resignation,3,3,Paris
200856,Arthur,Munoz,24/02/1977,F,MGMT,Executive Director,112320,15/02/2013,,Active,,3,3,Paris
200857,Antoine,Fischer,18/09/1983,F,MGMT,General Manager,96000,11/10/2013,,Active,,3,4,Paris
200858,Maryse,Nguyen,05/05/1985,M,MGMT,Department Director,94000,29/10/2012,13/08/2015,Terminated,Resignation,4,4,Paris
200859,Lucy,Collin,29/06/1996,M,MGMT,CTO,90240,29/10/2013,07/05/2020,Terminated,Resignation,3,4,Paris
200860,Marcel,Delaunay,07/04/1983,F,MGMT,Department Director,131520,11/02/2013,,Active,,2,3,Paris
200861,Gilles,Denis,22/09/1981,F,MGMT,VP Operations,126420,30/12/2014,14/08/2022,Terminated,Retirement,3,2,Paris
200862,Christopher,Martin,11/04/1989,F,MGMT,General Manager,121000,25/05/2015,05/06/2020,Terminated,Resignation,3,4,Paris
200863,Thierry,Gautier,28/10/1981,M,MGMT,Department Director,93120,16/02/2013,12/09/2019,Terminated,Resignation,4,3,Paris
200864,Bekir,Mende,01/06/1975,M,MGMT,Executive Director,97760,05/07/2012,17/07/2015,Terminated,Resignation,3,3,Paris
200865,Victoire,Maillot,24/01/1981,M,MGMT,Executive Director,81600,14/09/2013,,Active,,1,3,Paris
200866,Thierry,Carpentier,09/06/1981,M,MGMT,Country Manager,96000,28/01/2015,27/09/2021,Terminated,Resignation,4,2,Paris
200867,Luce,Allain,28/07/1988,F,MGMT,VP Operations,100800,08/11/2013,17/10/2017,Terminated,Resignation,2,2,Paris
200868,Chantal,Hoarau,05/05/1991,M,MGMT,VP Operations,91200,19/10/2013,05/07/2023,Terminated,Resignation,3,4,Paris
200869,Émilie,Maillard,06/10/1988,F,MGMT,Country Manager,87360,03/08/2013,18/04/2021,Terminated,Layoff,3,2,Paris
200870,Maggie,Carlier,20/12/1986,F,MGMT,Country Manager,120000,27/05/2013,10/08/2019,Terminated,Resignation,3,1,Paris
200871,François,Rodriguez,02/11/1971,M,MGMT,VP Operations,116620,29/06/2014,12/10/2018,Terminated,Other,2,3,Paris
200872,Margot,Becker,16/09/1998,F,MGMT,VP Operations,109040,25/12/2012,04/01/2020,Terminated,Resignation,4,5,Paris
